time,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127,T128,T129,T130,T131,T132,T133,T134,T135,T136,T137,T138,T139,T140,T141,T142,T143,T144,T145,T146,T147,T148,T149,T150,T151,T152,T153,T154,T155,T156,T157,T158,T159,T160,T161,T162,T163,T164,T165,T166,T167,T168,T169,T170,T171,T172,T173,T174,T175,T176,T177,T178,T179,T180,T181,T182,T183,T184,T185,T186,T187,T188,T189,T190,T191,T192,T193,T194,T195,T196,T197,T198,T199,T200
03/03/2018 00:00:00,-0.704054,-0.199903,0.320288,0.325957,0.522606,0.303696,0.288332,0.366235,0.098708,0.362666,0.198255,-0.232574,-0.475531,-0.046411,0.821868,0.16292,-0.758952,-0.104633,0.624774,0.796215,0.631244,0.427601,0.87557,0.722104,0.289226,0.101218,-0.001368,0.181828,-0.453848,-0.051489,-0.602018,-0.568977,-0.320144,-0.247902,-0.073695,-0.280885,0.098629,0.027429,0.224158,0.182764,0.045864,-0.067822,-0.327307,-0.831817,-1.362327,-1.392987,-1.522928,-1.506434,-1.548996,-1.352722,-1.1295,-1.080789,-0.569511,-0.953116,-1.256778,-0.853533,-0.291374,-0.242875,-0.910118,-0.865892,-1.093478,-1.594974,-0.776225,-0.397149,-0.101243,0.348109,-0.063377,0.387626,0.37511,-0.02477,0.000091,0.124033,0.327904,0.847644,0.603927,0.890021,0.735774,0.938687,1.604408,2.06896,2.233857,2.445398,2.354268,2.113934,2.265195,2.030168,1.37255,-0.448866,0.152182,-2.400348,-4.054397,-5.063689,-4.64452,-1.206905,0.120217,0.36565,1.064564,0.329178,0.071307,0.401981,0.557336,0.196153,-0.301363,0.958814,-0.366974,0.855597,0.457675,-0.671288,-0.10373,1.195877,1.89111,3.665828,3.339336,3.097892,3.03361,1.486184,2.083376,2.156815,2.771879,4.167037,4.53701,4.358249,4.760914,5.645757,4.623844,5.048628,3.592132,2.824921,1.695609,1.182687,1.753229,1.692575,1.80755,2.155808,2.71143,2.723982,1.967609,1.549254,0.493892,0.866433,1.901441,1.576005,1.193494,-0.774509,-0.410208,-0.233318,0.888842,2.227529,2.14419,1.809095,1.926353,2.272391,2.000708,2.080892,1.956861,3.055618,3.02426,2.735978,0.077063,-2.038197,-1.27245,-1.026981,-1.133072,2.34308,1.969147,1.622447,1.078857,-0.147283,-0.682885,-1.473623,-1.361659,-1.558818,-1.558481,-1.971534,-2.586454,-2.561667,-2.208031,-1.817413,-1.999312,-2.00771,-1.205571,-0.912848,-2.793352,-2.073716,0.086923,0.421395,0.02168,-0.59979,-0.947737,-0.784592,-1.003124,-1.268204,-1.653014,-1.777188,-1.601248,-1.708381,-1.913802,-1.699545,-1.614498,-1.200177,-0.704054
03/04/2018 00:00:00,-0.511411,0.038259,0.522509,0.427424,0.588358,0.380055,0.382398,0.446967,0.184405,0.385978,0.162192,-0.247594,-0.468765,-0.034637,0.768985,0.130101,-0.782588,-0.129885,0.599833,0.763298,0.632866,0.444798,0.896903,0.728435,0.298868,0.118923,0.013027,0.197871,-0.433331,-0.067642,-0.61339,-0.6026,-0.341866,-0.270329,-0.090261,-0.271303,0.100433,0.048084,0.242831,0.180646,0.039957,-0.071876,-0.316406,-0.808112,-1.356827,-1.379244,-1.516409,-1.497563,-1.550482,-1.367163,-1.149466,-1.089261,-0.580361,-0.957753,-1.264782,-0.865586,-0.315716,-0.249446,-0.902401,-0.861978,-1.09636,-1.615733,-0.813065,-0.403412,-0.059247,0.376975,-0.038372,0.3664,0.3529,-0.028021,-0.00461,0.099284,0.33468,0.863083,0.603666,0.87405,0.718648,0.890853,1.515011,1.974424,2.138394,2.348179,2.231422,1.955936,2.103773,1.874719,1.151615,-0.687281,-0.053609,-2.719342,-4.313676,-5.235279,-5.035814,-1.798982,-0.175882,0.098815,0.843187,0.089193,-0.222186,0.065437,0.265865,-0.063629,-0.519873,0.75665,-0.565081,0.623802,0.230274,-0.914953,-0.361106,0.977082,1.660783,3.427712,3.094451,2.805246,2.744612,0.94031,1.65773,1.767107,2.455227,3.949271,4.410403,4.195683,4.574694,5.52409,4.469412,4.838923,3.378903,2.604628,1.488381,0.96191,1.506278,1.453437,1.569126,1.966489,2.560947,2.567303,1.778894,1.323046,0.215769,0.529541,1.688774,1.348346,0.988969,-0.96106,-0.492768,-0.212822,0.788855,2.063924,1.971383,1.609546,1.731173,2.058938,1.779991,1.881046,1.785825,2.900397,2.842549,2.569959,0.173431,-2.14201,-1.307224,-1.041629,-1.85536,2.048436,1.718231,1.311767,0.789788,-0.446965,-0.875703,-1.68603,-1.506705,-1.61038,-1.644167,-2.021242,-2.69515,-2.698657,-2.32824,-1.929867,-2.105367,-2.117197,-1.371028,-1.17548,-2.997824,-2.224401,-0.05953,0.268756,-0.099948,-0.698935,-1.029994,-0.840488,-1.042247,-1.291554,-1.651979,-1.752598,-1.590223,-1.706971,-1.931832,-1.678862,-1.527022,-1.051404,-0.511411
03/05/2018 00:00:00,-0.300772,0.295964,0.733754,0.535763,0.657639,0.460741,0.481841,0.53229,0.275817,0.411424,0.12513,-0.261247,-0.458085,-0.020665,0.712664,0.096881,-0.804156,-0.154353,0.573861,0.728402,0.634449,0.463106,0.918365,0.73436,0.309173,0.138264,0.029093,0.215154,-0.409578,-0.083627,-0.623117,-0.635449,-0.362926,-0.291934,-0.106235,-0.259273,0.103305,0.07073,0.263062,0.179119,0.034665,-0.074919,-0.303032,-0.77946,-1.346171,-1.360004,-1.504595,-1.48335,-1.546996,-1.376899,-1.165582,-1.093834,-0.589313,-0.959127,-1.26898,-0.874891,-0.339351,-0.254536,-0.890711,-0.85461,-1.095955,-1.632873,-0.848845,-0.407642,-0.01406,0.408285,-0.010057,0.345259,0.330652,-0.029222,-0.00763,0.075225,0.343429,0.87947,0.603964,0.857119,0.701409,0.840825,1.418968,1.870962,2.033778,2.241301,2.097135,1.78406,1.926703,1.704782,0.90982,-0.937556,-0.276639,-3.04246,-4.577939,-5.406814,-5.427605,-2.457171,-0.495385,-0.187854,0.602879,-0.169106,-0.537349,-0.300041,-0.049291,-0.34107,-0.749225,0.537506,-0.771782,0.375063,-0.01242,-1.175296,-0.637971,0.718097,1.412092,3.158553,2.8204,2.475999,2.420566,0.333779,1.183914,1.334126,2.10063,3.696961,4.269389,4.021959,4.36447,5.387143,4.300602,4.601636,3.143291,2.355516,1.264489,0.723512,1.236027,1.191473,1.306868,1.757421,2.394515,2.394069,1.57268,1.076481,-0.081286,0.165155,1.454702,1.100274,0.759413,-1.155992,-0.578353,-0.189883,0.709568,1.885006,1.782204,1.391692,1.518154,1.823624,1.539316,1.662932,1.597863,2.728593,2.641653,2.386218,0.271593,-2.254954,-1.340306,-1.051812,-2.616974,1.722958,1.444283,0.974843,0.481039,-0.761104,-1.074537,-1.902716,-1.653898,-1.66019,-1.729153,-2.067973,-2.80252,-2.835207,-2.448099,-2.042646,-2.211128,-2.226691,-1.540491,-1.447444,-3.204113,-2.37552,-0.213772,0.106762,-0.227501,-0.802575,-1.113818,-0.897193,-1.080845,-1.312989,-1.647146,-1.722699,-1.574836,-1.701499,-1.946323,-1.652904,-1.430206,-0.887175,-0.300772
03/06/2018 00:00:00,-0.071243,0.573851,0.95705,0.651161,0.730461,0.545789,0.586675,0.622201,0.372974,0.439101,0.087038,-0.273532,-0.444304,-0.004973,0.653198,0.063271,-0.823646,-0.178018,0.54686,0.691522,0.635994,0.482528,0.939962,0.739883,0.320143,0.159245,0.046832,0.233679,-0.382565,-0.09945,-0.631195,-0.66588,-0.383322,-0.312719,-0.121614,-0.244781,0.107244,0.09538,0.284829,0.178183,0.029988,-0.076949,-0.287176,-0.745773,-1.330251,-1.335218,-1.487423,-1.463729,-1.538442,-1.381926,-1.177845,-1.094452,-0.596365,-0.957229,-1.269352,-0.881441,-0.362288,-0.258141,-0.875001,-0.843773,-1.092286,-1.646348,-0.883587,-0.409753,0.034317,0.442062,0.021588,0.3242,0.308366,-0.028365,-0.008964,0.051862,0.354183,0.896813,0.604826,0.839222,0.684055,0.788572,1.316223,1.75825,1.919436,2.124264,1.950685,1.597499,1.73316,1.519472,0.646097,-1.199189,-0.517411,-3.365537,-4.846236,-5.577387,-5.817293,-3.168661,-0.838335,-0.494515,0.342934,-0.445938,-0.874217,-0.694827,-0.38864,-0.636115,-0.989148,0.300868,-0.988167,0.109189,-0.270461,-1.451943,-0.934388,0.435547,1.144392,2.854336,2.513925,2.105875,2.057872,-0.333253,0.659406,0.855185,1.705354,3.410776,4.1125,3.838164,4.127341,5.233365,4.116074,4.332947,2.883599,2.065617,1.023454,0.466936,0.941219,0.905378,1.019212,1.527056,2.210951,2.202845,1.348103,0.808642,-0.397088,-0.226875,1.197688,0.83083,0.504242,-1.358477,-0.666664,-0.164504,0.625719,1.689878,1.575734,1.154904,1.286304,1.564787,1.277749,1.425467,1.391418,2.538799,2.420183,2.183487,0.368429,-2.378068,-1.371715,-1.057327,-3.406076,1.364373,1.145877,0.611089,0.152796,-1.088586,-1.279051,-2.123371,-1.803111,-1.708284,-1.813465,-2.111772,-2.908622,-2.971431,-2.567634,-2.15576,-2.316608,-2.336185,-1.713711,-1.72802,-3.412021,-2.526849,-0.37573,-0.064613,-0.362579,-0.911706,-1.19923,-0.954707,-1.118922,-1.33251,-1.638497,-1.687397,-1.555013,-1.691925,-1.957252,-1.621548,-1.323698,-0.706515,-0.071243
03/07/2018 00:00:00,0.178102,0.87237,1.195537,0.773811,0.806874,0.635252,0.6969,0.716698,0.475896,0.469126,0.047879,-0.28445,-0.427397,0.012768,0.590594,0.029292,-0.841049,-0.200863,0.518831,0.652649,0.6375,0.503071,0.961701,0.745006,0.331778,0.181871,0.066247,0.253448,-0.35227,-0.115116,-0.637622,-0.694648,-0.403054,-0.332686,-0.136398,-0.227818,0.11225,0.122043,0.308001,0.17784,0.025924,-0.077968,-0.268831,-0.706951,-1.30894,-1.304795,-1.464813,-1.438613,-1.524783,-1.382211,-1.18622,-1.091051,-0.601527,-0.952233,-1.265872,-0.885233,-0.384534,-0.260259,-0.855221,-0.829445,-1.085332,-1.656102,-0.91731,-0.409646,0.085881,0.478326,0.056586,0.303223,0.286039,-0.025443,-0.008611,0.029199,0.366979,0.915119,0.606265,0.820356,0.666588,0.734058,1.206597,1.635902,1.795068,1.996808,1.791497,1.395616,1.522125,1.317945,0.359406,-1.471714,-0.776335,-3.683964,-5.117392,-5.746401,-6.201565,-3.912512,-1.204454,-0.820966,0.062802,-0.741327,-1.232488,-1.118633,-0.752274,-0.948449,-1.239321,0.0464,-1.213764,-0.17384,-0.543763,-1.744282,-1.249925,0.130594,0.856965,2.510628,2.171612,1.690695,1.653094,-1.056668,0.0832,0.328681,1.267336,3.087778,3.938163,3.644232,3.860752,5.06084,3.904039,4.028763,2.597886,1.739411,0.764932,0.191936,0.62065,0.593929,0.704552,1.274058,2.00891,1.992205,1.104141,0.518725,-0.731103,-0.646108,0.916392,0.539201,0.215558,-1.567862,-0.757727,-0.136701,0.5344,1.477925,1.351018,0.898739,1.034586,1.280859,0.994324,1.167724,1.164451,2.329411,2.177092,1.959733,0.460123,-2.512411,-1.401471,-1.058016,-4.20807,0.970657,0.821746,0.220482,-0.194389,-1.428039,-1.488859,-2.347583,-1.954212,-1.754692,-1.897128,-2.152656,-3.013508,-3.107445,-2.686867,-2.269219,-2.421811,-2.445668,-1.890459,-2.016356,-3.621334,-2.678138,-0.545316,-0.245345,-0.508682,-1.025856,-1.286207,-1.013027,-1.156484,-1.350118,-1.625973,-1.646574,-1.530653,-1.678203,-1.964589,-1.584641,-1.20709,-0.508391,0.178102
03/08/2018 00:00:00,0.448035,1.191884,1.44958,0.903886,0.886914,0.729144,0.812503,0.815766,0.584599,0.50162,0.007615,-0.294001,-0.407333,0.032618,0.524858,-0.005044,-0.856353,-0.222874,0.489774,0.611776,0.638967,0.524741,0.983589,0.749733,0.34408,0.206148,0.087341,0.27446,-0.318671,-0.130632,-0.64239,-0.722621,-0.422121,-0.351836,-0.150585,-0.208369,0.118323,0.150729,0.33275,0.178089,0.022474,-0.077975,-0.247986,-0.662895,-1.282086,-1.268622,-1.436659,-1.407892,-1.505906,-1.377706,-1.190667,-1.083563,-0.604823,-0.944366,-1.258502,-0.886248,-0.406095,-0.260886,-0.831319,-0.811601,-1.075079,-1.662069,-0.950033,-0.407215,0.140628,0.517095,0.094957,0.282327,0.263673,-0.020449,-0.006566,0.008564,0.381856,0.934394,0.608293,0.800516,0.649008,0.677246,1.090015,1.503745,1.660276,1.858249,1.619023,1.177797,1.292698,1.099392,0.048879,-1.754213,-1.053647,-4.003395,-5.390416,-5.913112,-6.578046,-4.661292,-1.592734,-1.166654,-0.2379,-1.054979,-1.611209,-1.57014,-1.139858,-1.277439,-1.499188,-0.226115,-1.447932,-0.473827,-0.832005,-2.051278,-1.583779,-0.196947,0.549338,2.12283,1.789859,1.226386,1.203297,-1.827337,-0.543598,-0.245591,0.785555,2.723946,3.744603,3.439489,3.561353,4.867472,3.673746,3.684507,2.284383,1.384667,0.488692,-0.101565,0.273438,0.255987,0.361485,0.996799,1.786889,1.760602,0.839979,0.206063,-1.082406,-1.091259,0.609386,0.224777,-0.10468,-1.783524,-0.851556,-0.106548,0.435789,1.248151,1.107069,0.623269,0.762113,0.97023,0.688354,0.888794,0.914983,2.098819,1.91176,1.713096,0.542241,-2.659117,-1.429596,-1.05374,-4.966573,0.540341,0.470954,-0.196288,-0.55956,-1.777716,-1.703516,-2.574998,-2.107084,-1.799463,-1.980158,-2.190642,-3.117226,-3.243367,-2.80582,-2.383032,-2.526784,-2.555131,-2.070333,-2.311572,-3.831764,-2.82911,-0.722379,-0.435354,-0.663352,-1.14467,-1.374732,-1.072149,-1.193534,-1.365808,-1.609533,-1.600094,-1.501665,-1.660263,-1.968291,-1.542075,-1.08019,-0.291749,0.448035
03/09/2018 00:00:00,0.739164,1.532183,1.719355,1.041642,0.970616,0.8275,0.933467,0.919381,0.699079,0.536718,-0.033797,-0.302186,-0.384077,0.054629,0.45599,-0.039723,-0.869545,-0.244022,0.459688,0.568893,0.640395,0.547548,1.00563,0.75405,0.3569,0.23208,0.110117,0.296718,-0.281744,-0.146004,-0.645498,-0.749815,-0.440524,-0.370171,-0.164172,-0.186422,0.125462,0.181452,0.359082,0.178932,0.019636,-0.07697,-0.224632,-0.613496,-1.249513,-1.226547,-1.402835,-1.371438,-1.481685,-1.368341,-1.191123,-1.071909,-0.606256,-0.933665,-1.247192,-0.884439,-0.426979,-0.260018,-0.80324,-0.790214,-1.061508,-1.664171,-0.981775,-0.402343,0.198554,0.558388,0.136728,0.261511,0.241265,-0.013373,-0.002825,-0.010587,0.398857,0.954645,0.610927,0.779701,0.631315,0.618091,0.966385,1.361228,1.514655,1.708075,1.432643,0.943604,1.043993,0.862872,-0.286117,-2.045781,-1.349438,-4.331788,-5.664003,-6.076707,-6.933382,-5.385531,-2.00164,-1.530575,-0.559279,-1.386391,-2.00891,-2.046974,-1.552184,-1.622052,-1.768117,-0.516582,-1.690044,-0.790228,-1.134697,-2.371577,-1.934614,-0.54688,0.221167,1.686472,1.365196,0.709632,0.706819,-2.630277,-1.21674,-0.865487,0.260598,2.31597,3.529766,3.221808,3.225997,4.651218,3.425188,3.295521,1.941234,1.01027,0.194708,-0.413394,-0.101025,-0.109194,-0.011123,0.693885,1.543412,1.506382,0.554866,-0.129649,-1.449612,-1.56012,0.271564,-0.112866,-0.446889,-2.004846,-0.948164,-0.074213,0.330176,1.00002,0.842929,0.325982,0.468158,0.631509,0.359278,0.588025,0.640932,1.845116,1.624416,1.441505,0.60995,-2.81973,-1.456111,-1.04454,-5.591637,0.076751,0.09294,-0.63774,-0.94126,-2.135598,-1.922549,-2.80516,-2.261469,-1.842614,-2.062572,-2.225746,-3.219818,-3.379319,-2.92451,-2.497204,-2.63151,-2.664561,-2.253145,-2.612242,-4.043181,-2.979457,-0.906724,-0.634492,-0.82546,-1.267866,-1.464785,-1.132071,-1.230077,-1.379577,-1.589123,-1.547807,-1.468015,-1.638102,-1.968306,-1.493583,-0.942553,-0.05545,0.739164
03/10/2018 00:00:00,1.051893,1.892822,2.00477,1.187204,1.058014,0.930338,1.05974,1.027508,0.819324,0.574568,-0.076402,-0.309005,-0.357586,0.078863,0.383989,-0.074734,-0.880608,-0.26431,0.428573,0.523991,0.641785,0.571499,1.027829,0.757902,0.370157,0.259673,0.134577,0.320222,-0.241531,-0.161237,-0.646936,-0.776245,-0.458259,-0.387691,-0.177157,-0.161965,0.133666,0.214222,0.387002,0.180368,0.01741,-0.074952,-0.198758,-0.55864,-1.211058,-1.17839,-1.363208,-1.329094,-1.451968,-1.354021,-1.187505,-1.056003,-0.605831,-0.919977,-1.231912,-0.879763,-0.44719,-0.257651,-0.770929,-0.765249,-1.044601,-1.662336,-1.012557,-0.394899,0.25965,0.602217,0.181921,0.240775,0.218817,-0.004204,0.002618,-0.029061,0.418029,0.975879,0.61419,0.75791,0.613511,0.556546,0.835627,1.208089,1.357766,1.545789,1.231894,0.692459,0.775159,0.607558,-0.645835,-2.346658,-1.663363,-4.658802,-5.937013,-6.236432,-7.215087,-6.05824,-2.428914,-1.911173,-0.90108,-1.734463,-2.423357,-2.545385,-1.989081,-1.980967,-2.04531,-0.824618,-1.939383,-1.122163,-1.450947,-2.703311,-2.300512,-0.918497,-0.127665,1.199405,0.894565,0.138432,0.163745,-3.445192,-1.928324,-1.525565,-0.304738,1.863556,3.291615,2.988229,2.851401,4.409811,3.156901,2.857137,1.566897,0.623628,-0.116834,-0.743024,-0.502782,-0.501905,-0.413946,0.364015,1.276833,1.227919,0.248332,-0.488295,-1.830932,-2.049422,-0.096025,-0.473828,-0.812266,-2.231179,-1.047552,-0.040509,0.217936,0.733552,0.557809,0.006079,0.149428,0.263585,0.006935,0.264887,0.340473,1.56641,1.308921,1.142804,0.550616,-2.99558,-1.481038,-1.030776,-6.089111,-0.40227,-0.312339,-1.101392,-1.337511,-2.499389,-2.145342,-3.037596,-2.41737,-1.884187,-2.144381,-2.257971,-3.321309,-3.515417,-3.042959,-2.611738,-2.73602,-2.771806,-2.438538,-2.91749,-4.255226,-3.128836,-1.098099,-0.84253,-0.994428,-1.395203,-1.556342,-1.19279,-1.266117,-1.391418,-1.564676,-1.489532,-1.429538,-1.611571,-1.964548,-1.438983,-0.793798,0.201563,1.051893
03/11/2018 00:00:00,1.386322,2.272729,2.305727,1.340778,1.149134,1.037672,1.191264,1.140105,0.945305,0.615332,-0.120248,-0.314461,-0.327817,0.105396,0.308853,-0.110065,-0.889524,-0.283712,0.396429,0.47706,0.643136,0.596607,1.050188,0.761278,0.384024,0.288931,0.160727,0.344972,-0.198246,-0.176338,-0.646697,-0.80193,-0.475327,-0.403752,-0.189539,-0.134981,0.142937,0.249054,0.416518,0.1824,0.015795,-0.071918,-0.170355,-0.498209,-1.166453,-1.123993,-1.317565,-1.280717,-1.416573,-1.334618,-1.179712,-1.03575,-0.603554,-0.902952,-1.212567,-0.872197,-0.466734,-0.25378,-0.734329,-0.73667,-1.024334,-1.65644,-1.042398,-0.38474,0.323905,0.648595,0.230562,0.220116,0.196327,0.007069,0.00977,-0.04688,0.439421,0.998112,0.618105,0.73514,0.595597,0.492557,0.697669,1.043999,1.189321,1.370811,1.016132,0.424058,0.485495,0.332758,-1.030145,-2.669685,-1.994823,-4.981283,-6.207591,-6.392224,-7.416939,-6.461728,-2.871571,-2.306482,-1.262583,-2.09778,-2.851845,-3.060554,-2.445805,-2.35226,-2.3299,-1.14958,-2.195138,-1.468352,-1.779626,-3.044251,-2.679095,-1.310486,-0.497018,0.662977,0.375787,-0.486944,-0.423061,-4.250929,-2.666525,-2.219027,-0.905022,1.366718,3.027645,2.735041,2.43489,4.141502,2.867815,2.366015,1.160191,0.229557,-0.445416,-1.089546,-0.931175,-0.921829,-0.847017,0.006236,0.985568,0.923542,-0.079905,-0.869247,-2.223981,-2.554955,-0.491525,-0.859233,-1.197908,-2.461988,-1.149701,-0.009243,0.099593,0.451045,0.251104,-0.336679,-0.191992,-0.134169,-0.368354,-0.080774,0.032708,1.260697,0.961851,0.814849,0.11622,-3.188462,-1.504427,-1.012844,-6.474576,-0.897897,-0.744103,-1.583722,-1.746632,-2.86672,-2.371366,-3.271754,-2.574554,-1.924217,-2.225595,-2.287311,-3.421765,-3.651793,-3.161168,-2.726648,-2.840302,-2.878081,-2.62618,-3.225917,-4.467707,-3.276915,-1.296186,-1.059172,-1.169846,-1.526459,-1.649356,-1.2543,-1.301658,-1.401323,-1.536119,-1.42516,-1.38615,-1.580621,-1.957035,-1.378038,-0.632578,0.480274,1.386322
03/12/2018 00:00:00,1.742052,2.670552,2.621418,1.502543,1.243977,1.149506,1.327956,1.257088,1.076975,0.659176,-0.165389,-0.318558,-0.294715,0.134316,0.230572,-0.145707,-0.896281,-0.302217,0.363256,0.42809,0.644448,0.622883,1.072711,0.764171,0.398501,0.31986,0.188568,0.370968,-0.151784,-0.191311,-0.644774,-0.82689,-0.491726,-0.417718,-0.201314,-0.105459,0.153274,0.285959,0.447637,0.185027,0.014793,-0.067869,-0.139433,-0.432078,-1.115477,-1.063105,-1.26572,-1.226057,-1.37527,-1.310036,-1.167593,-1.011038,-0.599432,-0.882554,-1.189097,-0.861712,-0.485613,-0.248401,-0.693384,-0.704439,-1.000678,-1.646385,-1.07132,-0.371706,0.391303,0.697529,0.282677,0.199534,0.173795,0.020458,0.018636,-0.064069,0.463089,1.021307,0.622705,0.711391,0.577573,0.426076,0.552501,0.868654,1.008786,1.182739,0.784892,0.138284,0.17456,0.03791,-1.438177,-2.987263,-2.342707,-5.296017,-6.453782,-6.543011,-7.547532,-6.849209,-3.326003,-2.713815,-1.642706,-2.474402,-3.290649,-3.586199,-2.917837,-2.733691,-2.621126,-1.490323,-2.456396,-1.827087,-2.119251,-3.392016,-3.067258,-1.721038,-0.886398,0.070172,-0.191813,-1.162973,-1.047297,-5.031223,-3.416145,-2.933108,-1.531888,0.80553,2.7354,2.458201,1.973977,3.842339,2.556059,1.822423,0.720566,-0.169814,-0.790167,-1.451603,-1.384782,-1.367951,-1.309446,-0.380039,0.668063,0.591736,-0.429684,-1.271178,-2.625926,-3.071432,-0.913979,-1.2668,-1.601964,-2.690859,-1.251491,0.023667,-0.024179,0.175864,-0.077655,-0.702073,-0.555818,-0.561724,-0.765756,-0.44866,-0.216612,0.926093,0.581423,0.45563,-0.356188,-3.40034,-1.526196,-0.991122,-6.757631,-1.402279,-1.200593,-2.080162,-2.166353,-3.234618,-2.599962,-3.507236,-2.732848,-1.962739,-2.306214,-2.31371,-3.52116,-3.788572,-3.279152,-2.841899,-2.944393,-2.98383,-2.815698,-3.536163,-4.679982,-3.423127,-1.500605,-1.284006,-1.351345,-1.661103,-1.743846,-1.316599,-1.336705,-1.409279,-1.503368,-1.354398,-1.337734,-1.545165,-1.945686,-1.310487,-0.458201,0.781532,1.742052
03/13/2018 00:00:00,2.118251,3.083835,2.950934,1.672664,1.342631,1.265821,1.469687,1.378403,1.214263,0.706322,-0.211883,-0.32133,-0.258231,0.165725,0.149147,-0.181652,-0.900847,-0.319815,0.329051,0.377068,0.645722,0.650341,1.095398,0.766576,0.413588,0.352465,0.218106,0.398212,-0.101995,-0.206161,-0.641157,-0.851145,-0.507455,-0.430836,-0.212482,-0.073384,0.164676,0.324952,0.480363,0.18825,0.014403,-0.062802,-0.105944,-0.36013,-1.057858,-0.995511,-1.207443,-1.164913,-1.32788,-1.280063,-1.151079,-0.981793,-0.593448,-0.858721,-1.16142,-0.848276,-0.503829,-0.24151,-0.648033,-0.668506,-0.973621,-1.632051,-1.099345,-0.355625,0.461835,0.749037,0.33829,0.179027,0.15122,0.035977,0.029225,-0.080654,0.489091,1.045534,0.628024,0.686665,0.559442,0.357035,0.400065,0.681763,0.815872,0.980937,0.537825,-0.164759,-0.157817,-0.277362,-1.86841,-3.253776,-2.706296,-5.590983,-6.645406,-6.665206,-7.611735,-7.191861,-3.787977,-3.13006,-2.039567,-2.861982,-3.735668,-4.115315,-3.399825,-3.122598,-2.917604,-1.845357,-2.722139,-2.196278,-2.468052,-3.743792,-3.461683,-2.147362,-1.295004,-0.5797,-0.806649,-1.881913,-1.698836,-5.767501,-4.159925,-3.653255,-2.174468,0.174773,2.412345,2.153676,1.46739,3.503826,2.219921,1.233931,0.248308,-0.574463,-1.149907,-1.827424,-1.861053,-1.839157,-1.799325,-0.794718,0.322994,0.231214,-0.800349,-1.692023,-3.033672,-3.592203,-1.361404,-1.694128,-2.022139,-2.873208,-1.330661,0.059587,-0.152534,-0.080682,-0.428511,-1.089334,-0.941361,-1.018122,-1.184144,-0.837999,-0.485795,0.560783,0.166408,0.055998,-0.866357,-3.633152,-1.546539,-0.966118,-6.941524,-1.907257,-1.679166,-2.585249,-2.592726,-3.600816,-2.830435,-3.743432,-2.892073,-1.99979,-2.386241,-2.336931,-3.619522,-3.925889,-3.396918,-2.957522,-3.048091,-3.089322,-3.006806,-3.846827,-4.891981,-3.567163,-1.708901,-1.516537,-1.538545,-1.798762,-1.839723,-1.37968,-1.371261,-1.415265,-1.466313,-1.277072,-1.28416,-1.505107,-1.930515,-1.235991,-0.270026,1.10598,2.118251
