time,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102
01/25/2016 00:00:00,-0.919891,-0.787182,-0.438647,-0.441929,-0.415118,-0.361593,-0.332663,-0.939922,-0.597585,-0.264183,-0.374705,0.472038,0.363101,0.478434,0.128287,0.075699,0.071796,0.042267,0.036293,0.061037,0.091471,-0.013043,-0.124772,0.075649,-0.056049,-0.10714,-0.096989,-0.258512,-0.03743,-0.036566,-0.205977,-0.111353,-0.146008,-0.08791,-0.138256,-0.368085,-0.274107,-1.299529,-0.852285,-0.730276,-1.007532,-0.985539,-0.941246,-0.789764,-0.944917,-0.907873,-0.201726,-0.251911,-0.07045,-0.061622,-0.058234,-0.00949,0.07042,0.16962,-0.001554,0.026471,0.040083,0.07374,0.096884,0.114179,0.086206,0.123066,0.099288,0.080805,0.076318,0.038384,0.023075,-0.041301,0.074849,0.032306,0.055306,-0.06222,-0.091664,-0.121487,-0.344229,-0.026895,-0.105509,-0.214617,-0.346309,-0.345785,-0.11669,-0.073763,-0.130563,-0.189251,-0.10344,-0.092685,-0.043902,-0.129457,-0.052843,-0.091955,-0.003137,-0.094695,-0.06501,-0.075481,-0.116131,-0.186136,-0.372345,-0.44733,-0.408711,-1.398989,-0.919891,-0.787182,-0.438647
01/26/2016 00:00:00,-0.931509,-0.795837,-0.427767,-0.436057,-0.406382,-0.360828,-0.324467,-0.953883,-0.619885,-0.266755,-0.383708,0.493727,0.374058,0.492074,0.12913,0.071967,0.063549,0.051452,0.032597,0.062263,0.090824,-0.009035,-0.128727,0.080881,-0.057665,-0.108005,-0.097089,-0.265481,-0.034485,-0.0381,-0.2001,-0.10701,-0.141788,-0.081475,-0.136434,-0.359281,-0.27396,-1.301574,-0.864959,-0.743695,-0.997075,-0.97422,-0.936354,-0.800598,-0.962024,-0.913657,-0.193925,-0.246,-0.062242,-0.061033,-0.051932,-0.005415,0.071694,0.173298,-0.005036,0.023863,0.040704,0.073621,0.097117,0.113685,0.09065,0.120725,0.099084,0.080078,0.076283,0.038468,0.020574,-0.04576,0.07994,0.035086,0.054729,-0.061061,-0.090737,-0.12844,-0.342963,-0.027472,-0.098846,-0.218496,-0.354125,-0.346376,-0.117453,-0.071711,-0.136269,-0.197339,-0.095925,-0.097671,-0.042521,-0.12782,-0.057353,-0.092925,-0.001837,-0.094252,-0.062541,-0.072545,-0.113743,-0.185476,-0.371695,-0.447463,-0.419967,-1.40317,-0.931509,-0.795837,-0.427767
01/27/2016 00:00:00,-0.943118,-0.804436,-0.416873,-0.430179,-0.397647,-0.360061,-0.316272,-0.967845,-0.642177,-0.269226,-0.392663,0.515399,0.385012,0.505713,0.129975,0.068235,0.055303,0.060637,0.0289,0.063489,0.090176,-0.005029,-0.132684,0.086111,-0.059284,-0.108872,-0.09719,-0.272448,-0.031537,-0.039633,-0.194224,-0.102673,-0.137574,-0.075042,-0.134604,-0.350488,-0.273788,-1.303655,-0.87763,-0.757069,-0.986638,-0.962907,-0.931419,-0.811388,-0.979125,-0.919468,-0.186144,-0.240111,-0.054054,-0.060458,-0.045648,-0.001348,0.072966,0.17698,-0.008514,0.021255,0.041323,0.073502,0.097349,0.113191,0.095095,0.118385,0.098882,0.079352,0.076249,0.038552,0.018073,-0.050219,0.085032,0.037863,0.054152,-0.059906,-0.089816,-0.135392,-0.341697,-0.02805,-0.092185,-0.222379,-0.361941,-0.346964,-0.118211,-0.069656,-0.141969,-0.205412,-0.08841,-0.10265,-0.041134,-0.126179,-0.061857,-0.09389,0.000532,-0.093806,-0.060073,-0.069613,-0.111363,-0.184823,-0.371052,-0.447603,-0.431218,-1.407331,-0.943118,-0.804436,-0.416873
01/28/2016 00:00:00,-0.954717,-0.812977,-0.405969,-0.424297,-0.388911,-0.359292,-0.308079,-0.981808,-0.664458,-0.271598,-0.40156,0.537036,0.395961,0.519352,0.13082,0.064503,0.047057,0.069821,0.025203,0.064715,0.089528,-0.001026,-0.136643,0.091339,-0.060904,-0.10974,-0.097294,-0.279414,-0.028586,-0.041165,-0.188349,-0.09834,-0.133369,-0.068613,-0.132769,-0.341708,-0.273592,-1.305772,-0.8903,-0.770396,-0.976224,-0.9516,-0.926442,-0.822133,-0.996219,-0.925305,-0.178386,-0.234244,-0.045887,-0.059896,-0.039382,0.002713,0.074236,0.180663,-0.011988,0.018647,0.041941,0.073382,0.097581,0.112697,0.099541,0.116047,0.09868,0.078626,0.076216,0.038637,0.015571,-0.054679,0.090124,0.040638,0.053573,-0.058753,-0.0889,-0.142343,-0.340431,-0.028628,-0.085526,-0.226266,-0.369756,-0.347551,-0.118965,-0.067599,-0.147663,-0.213471,-0.080896,-0.107621,-0.039744,-0.124536,-0.066356,-0.094849,0.000778,-0.093359,-0.057606,-0.066687,-0.10899,-0.184178,-0.370417,-0.44775,-0.442466,-1.411471,-0.954717,-0.812977,-0.405969
01/29/2016 00:00:00,-0.966305,-0.821457,-0.395062,-0.418411,-0.380175,-0.35852,-0.29989,-0.995771,-0.686724,-0.27387,-0.410391,0.558615,0.406903,0.532991,0.131666,0.06077,0.03881,0.079006,0.021505,0.06594,0.088879,0.002974,-0.140603,0.096564,-0.062526,-0.110611,-0.0974,-0.286379,-0.025632,-0.042695,-0.182476,-0.094014,-0.129171,-0.062188,-0.130927,-0.332944,-0.273372,-1.307924,-0.902968,-0.783676,-0.965834,-0.9403,-0.921426,-0.832832,-1.013307,-0.931168,-0.170654,-0.228401,-0.037741,-0.059348,-0.033134,0.006768,0.075506,0.18435,-0.015458,0.01604,0.042558,0.073262,0.097813,0.112202,0.103988,0.11371,0.09848,0.077902,0.076183,0.038722,0.01307,-0.059139,0.095215,0.04341,0.052993,-0.057604,-0.087989,-0.149295,-0.339166,-0.029207,-0.078869,-0.230156,-0.37757,-0.348135,-0.119713,-0.065538,-0.153351,-0.221513,-0.073383,-0.112584,-0.038349,-0.12289,-0.070849,-0.095803,0.002093,-0.09291,-0.05514,-0.063767,-0.106626,-0.183541,-0.369789,-0.447904,-0.453709,-1.415589,-0.966305,-0.821457,-0.395062
01/30/2016 00:00:00,-0.97788,-0.829874,-0.384156,-0.412522,-0.371439,-0.357747,-0.291706,-1.009732,-0.708974,-0.276043,-0.419147,0.580119,0.417836,0.54663,0.132513,0.057038,0.030564,0.08819,0.017806,0.067165,0.08823,0.006972,-0.144565,0.101787,-0.06415,-0.111483,-0.097507,-0.293343,-0.022676,-0.044223,-0.176603,-0.089693,-0.124982,-0.05577,-0.12908,-0.3242,-0.273127,-1.310112,-0.915633,-0.796907,-0.955469,-0.929006,-0.916374,-0.843483,-1.030389,-0.937055,-0.162949,-0.222583,-0.029618,-0.058814,-0.026905,0.010815,0.076774,0.188038,-0.018924,0.013433,0.043173,0.073142,0.098044,0.111707,0.108436,0.111374,0.098281,0.077178,0.076151,0.038807,0.010568,-0.063599,0.100307,0.04618,0.052412,-0.056457,-0.087083,-0.156245,-0.337901,-0.029786,-0.072214,-0.23405,-0.385384,-0.348717,-0.120457,-0.063474,-0.159032,-0.229538,-0.065872,-0.117538,-0.03695,-0.121241,-0.075337,-0.096752,0.003412,-0.092459,-0.052675,-0.060851,-0.10427,-0.182912,-0.369169,-0.448065,-0.464949,-1.419688,-0.97788,-0.829874,-0.384156
01/31/2016 00:00:00,-0.98944,-0.838226,-0.373257,-0.40663,-0.362703,-0.356972,-0.283528,-1.023691,-0.731205,-0.278117,-0.427823,0.60153,0.428759,0.560268,0.133361,0.053305,0.022317,0.097375,0.014107,0.06839,0.087581,0.010967,-0.148528,0.107008,-0.065776,-0.112358,-0.097617,-0.300306,-0.019717,-0.04575,-0.170732,-0.085379,-0.120802,-0.049358,-0.127228,-0.315476,-0.272861,-1.312335,-0.928296,-0.810088,-0.945132,-0.917718,-0.911287,-0.854084,-1.047465,-0.942966,-0.155273,-0.216792,-0.021517,-0.058294,-0.020694,0.014856,0.07804,0.191729,-0.022387,0.010827,0.043788,0.073021,0.098275,0.111211,0.112885,0.10904,0.098083,0.076456,0.07612,0.038892,0.008067,-0.068059,0.105398,0.048948,0.051831,-0.055314,-0.086183,-0.163195,-0.336637,-0.030366,-0.065562,-0.237948,-0.393197,-0.349296,-0.121196,-0.061407,-0.164708,-0.237545,-0.058364,-0.122484,-0.035548,-0.11959,-0.07982,-0.097694,0.004736,-0.092005,-0.050211,-0.057942,-0.101922,-0.18229,-0.368556,-0.448233,-0.476184,-1.423766,-0.98944,-0.838226,-0.373257
02/01/2016 00:00:00,-1.000985,-0.846512,-0.362369,-0.400737,-0.353967,-0.356195,-0.275358,-1.037648,-0.753414,-0.280095,-0.436413,0.622832,0.43967,0.573907,0.134209,0.049573,0.014071,0.10656,0.010406,0.069614,0.086931,0.014958,-0.152493,0.112227,-0.067404,-0.113234,-0.097729,-0.307267,-0.016755,-0.047275,-0.164862,-0.08107,-0.116631,-0.042955,-0.125372,-0.306776,-0.272571,-1.314594,-0.940957,-0.823219,-0.934824,-0.906438,-0.906168,-0.864633,-1.064534,-0.948901,-0.147629,-0.211028,-0.013441,-0.057787,-0.014503,0.01889,0.079306,0.195422,-0.025845,0.008221,0.044402,0.072899,0.098506,0.110715,0.117334,0.106708,0.097887,0.075734,0.07609,0.038978,0.005565,-0.072519,0.11049,0.051713,0.051248,-0.054173,-0.085288,-0.170144,-0.335373,-0.030946,-0.058913,-0.241848,-0.40101,-0.349874,-0.12193,-0.059338,-0.170376,-0.245533,-0.050859,-0.127421,-0.034142,-0.117936,-0.084298,-0.098632,0.006065,-0.09155,-0.047747,-0.055037,-0.099582,-0.181676,-0.36795,-0.448408,-0.487415,-1.427823,-1.000985,-0.846512,-0.362369
02/02/2016 00:00:00,-1.012513,-0.85473,-0.351498,-0.394842,-0.345231,-0.355416,-0.267196,-1.0516,-0.775599,-0.281976,-0.44491,0.644009,0.450567,0.587545,0.135058,0.045841,0.005824,0.115744,0.006706,0.070837,0.086281,0.018947,-0.156459,0.117443,-0.069033,-0.114112,-0.097843,-0.314228,-0.013791,-0.048799,-0.158994,-0.076768,-0.112469,-0.036561,-0.123512,-0.298102,-0.27226,-1.316888,-0.953616,-0.836297,-0.924547,-0.895163,-0.901018,-0.87513,-1.081596,-0.954859,-0.140019,-0.205293,-0.005389,-0.057294,-0.008332,0.022918,0.08057,0.199118,-0.0293,0.005615,0.045015,0.072777,0.098736,0.110218,0.121785,0.104377,0.097691,0.075014,0.07606,0.039064,0.003064,-0.07698,0.115581,0.054475,0.050665,-0.053036,-0.084399,-0.177092,-0.33411,-0.031527,-0.052267,-0.245751,-0.408822,-0.350449,-0.122659,-0.057266,-0.176039,-0.253502,-0.043359,-0.132349,-0.032732,-0.11628,-0.08877,-0.099563,0.007398,-0.091093,-0.045284,-0.052138,-0.09725,-0.18107,-0.367351,-0.44859,-0.498642,-1.431861,-1.012513,-0.85473,-0.351498
02/03/2016 00:00:00,-1.024023,-0.862878,-0.340648,-0.388947,-0.336495,-0.354635,-0.259044,-1.065548,-0.797759,-0.283762,-0.453311,0.665048,0.461448,0.601182,0.135908,0.04211,-0.002423,0.124929,0.003005,0.072061,0.085631,0.022933,-0.160427,0.122656,-0.070663,-0.114991,-0.097959,-0.321187,-0.010824,-0.050321,-0.153126,-0.072473,-0.108318,-0.030178,-0.121648,-0.289456,-0.271927,-1.319217,-0.966272,-0.849323,-0.914302,-0.883895,-0.895841,-0.885573,-1.098652,-0.960838,-0.132443,-0.199587,0.002637,-0.056814,-0.00218,0.026939,0.081832,0.202816,-0.032751,0.00301,0.045627,0.072654,0.098966,0.109721,0.126237,0.102048,0.097497,0.074294,0.076031,0.03915,0.000562,-0.081441,0.120672,0.057235,0.050081,-0.051902,-0.083514,-0.18404,-0.332847,-0.032108,-0.045623,-0.249657,-0.416634,-0.351023,-0.123383,-0.055191,-0.181694,-0.261449,-0.035863,-0.137269,-0.031318,-0.114621,-0.093236,-0.10049,0.008735,-0.090634,-0.042822,-0.049244,-0.094926,-0.180471,-0.36676,-0.448779,-0.509864,-1.43588,-1.024023,-0.862878,-0.340648
02/04/2016 00:00:00,-1.035514,-0.870956,-0.329824,-0.383052,-0.327759,-0.353854,-0.250902,-1.079491,-0.81989,-0.285455,-0.461612,0.685936,0.472312,0.61482,0.136759,0.03838,-0.010669,0.134113,0.000697,0.073283,0.08498,0.026916,-0.164396,0.127867,-0.072295,-0.115873,-0.098077,-0.328146,-0.007854,-0.051841,-0.14726,-0.068184,-0.104176,-0.023806,-0.119782,-0.28084,-0.271574,-1.321582,-0.978926,-0.862295,-0.904091,-0.872633,-0.890638,-0.895962,-1.115702,-0.96684,-0.124904,-0.193912,0.010637,-0.056347,0.003952,0.030953,0.083094,0.206516,-0.036198,0.000405,0.046238,0.072531,0.099195,0.109224,0.130689,0.099721,0.097305,0.073576,0.076002,0.039236,-0.001939,-0.085902,0.125763,0.059992,0.049496,-0.050771,-0.082636,-0.190986,-0.331584,-0.03269,-0.038983,-0.253566,-0.424445,-0.351594,-0.124103,-0.053114,-0.187343,-0.269375,-0.028372,-0.14218,-0.029901,-0.11296,-0.097697,-0.101411,0.010078,-0.090173,-0.040361,-0.046355,-0.09261,-0.17988,-0.366176,-0.448974,-0.521082,-1.439879,-1.035514,-0.870956,-0.329824
02/05/2016 00:00:00,-1.046985,-0.878963,-0.319031,-0.377157,-0.319023,-0.35307,-0.242773,-1.093428,-0.841991,-0.287056,-0.469812,0.706664,0.483158,0.628457,0.13761,0.034651,-0.018916,0.143298,-0.004398,0.074506,0.084329,0.030896,-0.168366,0.133075,-0.073929,-0.116756,-0.098197,-0.335103,-0.004883,-0.053361,-0.141395,-0.063902,-0.100046,-0.017446,-0.117913,-0.272257,-0.2712,-1.323981,-0.991577,-0.875213,-0.893915,-0.861378,-0.88541,-0.906294,-1.132746,-0.972862,-0.117404,-0.188269,0.01861,-0.055894,0.010064,0.034961,0.084354,0.210218,-0.039641,-0.002199,0.046847,0.072407,0.099424,0.108726,0.135142,0.097395,0.097113,0.072858,0.075974,0.039323,-0.00444,-0.090363,0.130855,0.062747,0.04891,-0.049643,-0.081762,-0.197931,-0.330322,-0.033272,-0.032346,-0.257478,-0.432255,-0.352163,-0.124818,-0.051033,-0.192985,-0.277278,-0.020887,-0.147082,-0.02848,-0.111296,-0.102153,-0.102326,0.011424,-0.089711,-0.0379,-0.043472,-0.090302,-0.179296,-0.3656,-0.449177,-0.532295,-1.443859,-1.046985,-0.878963,-0.319031
02/06/2016 00:00:00,-1.058435,-0.886898,-0.308272,-0.371264,-0.310286,-0.352285,-0.234656,-1.107357,-0.86406,-0.288568,-0.477907,0.727219,0.493984,0.642095,0.138462,0.030923,-0.027163,0.152482,-0.008101,0.075728,0.083678,0.034873,-0.172337,0.138281,-0.075564,-0.11764,-0.098319,-0.342059,-0.001909,-0.054878,-0.135532,-0.059626,-0.095926,-0.0111,-0.116042,-0.263708,-0.270807,-1.326415,-1.004226,-0.888075,-0.883775,-0.850129,-0.880161,-0.916569,-1.149783,-0.978905,-0.109943,-0.182658,0.026556,-0.055455,0.016156,0.038961,0.085613,0.213922,-0.04308,-0.004803,0.047456,0.072283,0.099653,0.108228,0.139596,0.095071,0.096923,0.072142,0.075947,0.03941,-0.006942,-0.094825,0.135946,0.065498,0.048323,-0.048518,-0.080894,-0.204875,-0.32906,-0.033855,-0.025713,-0.261392,-0.440065,-0.35273,-0.125529,-0.048951,-0.19862,-0.285159,-0.013408,-0.151974,-0.027056,-0.10963,-0.106603,-0.103237,0.012775,-0.089246,-0.035441,-0.040594,-0.088003,-0.17872,-0.365031,-0.449386,-0.543504,-1.44782,-1.058435,-0.886898,-0.308272
02/07/2016 00:00:00,-1.069863,-0.894761,-0.297551,-0.365372,-0.30155,-0.351499,-0.226553,-1.12128,-0.886096,-0.289992,-0.485896,0.747595,0.504788,0.655732,0.139314,0.027197,-0.03541,0.161666,-0.011803,0.076949,0.083026,0.038847,-0.176309,0.143483,-0.0772,-0.118527,-0.098443,-0.349014,0.001068,-0.056394,-0.129669,-0.055358,-0.091817,-0.004768,-0.114169,-0.255195,-0.270394,-1.328885,-1.016872,-0.900882,-0.873674,-0.838887,-0.874892,-0.926786,-1.166813,-0.984968,-0.102525,-0.17708,0.034473,-0.055028,0.022226,0.042956,0.086871,0.217629,-0.046515,-0.007407,0.048064,0.072158,0.099882,0.107729,0.144051,0.092749,0.096733,0.071426,0.075921,0.039497,-0.009443,-0.099286,0.141037,0.068247,0.047736,-0.047397,-0.080032,-0.211818,-0.327799,-0.034438,-0.019083,-0.265308,-0.447874,-0.353295,-0.126234,-0.046865,-0.204248,-0.293016,-0.005937,-0.156858,-0.025629,-0.107962,-0.111048,-0.104142,0.01413,-0.08878,-0.032982,-0.037722,-0.085711,-0.178151,-0.364468,-0.449601,-0.554707,-1.451763,-1.069863,-0.894761,-0.297551
02/08/2016 00:00:00,-1.081268,-0.902551,-0.286874,-0.359482,-0.292813,-0.350712,-0.218465,-1.135194,-0.908095,-0.29133,-0.49378,0.767784,0.51557,0.669369,0.140166,0.023472,-0.043657,0.170851,-0.015506,0.07817,0.082374,0.042818,-0.180282,0.148683,-0.078838,-0.119415,-0.098569,-0.355967,0.004046,-0.057909,-0.123808,-0.051097,-0.08772,0.001549,-0.112295,-0.246721,-0.269963,-1.331389,-1.029516,-0.913632,-0.863612,-0.827651,-0.869606,-0.936945,-1.183837,-0.991049,-0.095149,-0.171537,0.042362,-0.054615,0.028276,0.046943,0.088127,0.221338,-0.049946,-0.01001,0.048671,0.072033,0.10011,0.10723,0.148506,0.090429,0.096545,0.070712,0.075895,0.039585,-0.011944,-0.103748,0.146128,0.070993,0.047148,-0.046279,-0.079175,-0.218759,-0.326538,-0.035022,-0.012457,-0.269227,-0.455682,-0.353859,-0.126936,-0.044778,-0.209869,-0.300848,0.001527,-0.161732,-0.024198,-0.106291,-0.115487,-0.105041,0.015489,-0.088311,-0.030524,-0.034855,-0.083427,-0.17759,-0.363913,-0.449824,-0.565906,-1.455687,-1.081268,-0.902551,-0.286874
02/09/2016 00:00:00,-1.09265,-0.910268,-0.276242,-0.353596,-0.284077,-0.349923,-0.210393,-1.1491,-0.930058,-0.292585,-0.501558,0.787778,0.526328,0.683005,0.14102,0.019748,-0.051904,0.180035,-0.019209,0.079391,0.081721,0.046785,-0.184257,0.153879,-0.080476,-0.120305,-0.098697,-0.36292,0.007027,-0.059422,-0.117948,-0.046843,-0.083634,0.00785,-0.11042,-0.238286,-0.269514,-1.333927,-1.042157,-0.926324,-0.853592,-0.816422,-0.864303,-0.947045,-1.200854,-0.99715,-0.087818,-0.166028,0.050221,-0.054215,0.034305,0.050924,0.089382,0.225049,-0.053374,-0.012613,0.049277,0.071907,0.100338,0.106731,0.152962,0.088111,0.096359,0.069998,0.07587,0.039672,-0.014444,-0.10821,0.151219,0.073736,0.04656,-0.045164,-0.078323,-0.225699,-0.325277,-0.035606,-0.005834,-0.273148,-0.46349,-0.35442,-0.127632,-0.042688,-0.215483,-0.308655,0.008983,-0.166597,-0.022765,-0.104618,-0.11992,-0.105935,0.016852,-0.087841,-0.028066,-0.031993,-0.081152,-0.177036,-0.363365,-0.450052,-0.577101,-1.459593,-1.09265,-0.910268,-0.276242
02/10/2016 00:00:00,-1.104007,-0.917913,-0.265661,-0.347713,-0.27534,-0.349133,-0.202337,-1.162996,-0.951982,-0.293759,-0.509229,0.807574,0.537061,0.696642,0.141873,0.016027,-0.060151,0.189219,-0.022912,0.080611,0.081069,0.05075,-0.188232,0.159073,-0.082116,-0.121196,-0.098827,-0.369871,0.01001,-0.060933,-0.112089,-0.042596,-0.079561,0.014134,-0.108545,-0.229894,-0.269048,-1.3365,-1.054796,-0.93896,-0.843613,-0.805199,-0.858987,-0.957084,-1.217866,-1.003269,-0.080532,-0.160556,0.05805,-0.053828,0.040313,0.054898,0.090636,0.228761,-0.056797,-0.015215,0.049882,0.071781,0.100565,0.106231,0.157419,0.085794,0.096173,0.069286,0.075846,0.03976,-0.016945,-0.112672,0.15631,0.076477,0.04597,-0.044052,-0.077477,-0.232637,-0.324017,-0.036191,0.000784,-0.277071,-0.471298,-0.354979,-0.128324,-0.040595,-0.221089,-0.316437,0.01643,-0.171452,-0.021329,-0.102943,-0.124348,-0.106824,0.018219,-0.087369,-0.02561,-0.029136,-0.078884,-0.176489,-0.362825,-0.450288,-0.58829,-1.463481,-1.104007,-0.917913,-0.265661
02/11/2016 00:00:00,-1.115339,-0.925485,-0.255133,-0.341833,-0.266604,-0.348342,-0.194299,-1.176882,-0.973866,-0.294854,-0.516796,0.827166,0.547768,0.710278,0.142727,0.012307,-0.068399,0.198404,-0.026615,0.081831,0.080416,0.054711,-0.192208,0.164263,-0.083757,-0.122089,-0.098959,-0.376822,0.012996,-0.062444,-0.106232,-0.038357,-0.075499,0.0204,-0.10667,-0.221544,-0.268564,-1.339107,-1.067432,-0.951537,-0.833677,-0.793982,-0.853658,-0.967063,-1.23487,-1.009406,-0.073293,-0.15512,0.065848,-0.053453,0.046299,0.058865,0.091889,0.232476,-0.060217,-0.017818,0.050486,0.071655,0.100792,0.105731,0.161877,0.08348,0.095989,0.068575,0.075822,0.039848,-0.019445,-0.117135,0.161401,0.079214,0.045381,-0.042944,-0.076637,-0.239574,-0.322757,-0.036776,0.007399,-0.280995,-0.479104,-0.355537,-0.129012,-0.038501,-0.226688,-0.324192,0.023868,-0.176297,-0.019889,-0.101266,-0.12877,-0.107708,0.019591,-0.086896,-0.023154,-0.026284,-0.076625,-0.17595,-0.362291,-0.45053,-0.599474,-1.467352,-1.115339,-0.925485,-0.255133
02/12/2016 00:00:00,-0.187037,-0.165145,0.281515,0.055213,0.046492,-0.054254,0.108515,-0.789969,-0.614591,-0.12672,-0.568927,0.507115,0.095917,0.297102,-0.110009,-0.081436,-0.017994,0.339592,0.213087,0.389642,0.413046,0.373836,0.148623,0.489325,0.235766,0.218401,0.244723,0.006238,0.352079,0.208796,0.131582,0.192411,0.155634,0.254199,0.148996,0.088355,0.108195,-0.68225,-0.211785,-0.146173,-0.142724,-0.162079,-0.21485,-0.290964,-0.584727,-0.570087,0.107699,-0.08972,0.015472,-0.188569,-0.19001,-0.250074,-0.234673,-0.088873,-0.357535,-0.310901,-0.253502,-0.237582,-0.210047,-0.208059,-0.15878,-0.226645,-0.201625,-0.218218,-0.193856,-0.203239,-0.218585,-0.262811,0.025774,-0.06723,-0.072327,-0.117879,-0.097645,-0.185416,-0.176005,0.138408,0.143148,-0.10608,-0.166008,0.049068,0.281069,0.326776,0.134391,0.074518,0.399316,0.190543,0.346295,0.260728,0.25898,0.29632,0.386133,0.247626,0.284598,0.239673,0.195495,0.120127,0.021632,0.047386,0.015391,-0.63317,-0.187037,-0.165145,0.281515
02/13/2016 00:00:00,-0.176906,-0.160576,0.276164,0.052605,0.042459,-0.056657,0.103705,-0.784161,-0.605673,-0.125606,-0.568622,0.489355,0.084412,0.285716,-0.11119,-0.079644,-0.012067,0.343837,0.220576,0.395705,0.419741,0.373805,0.14986,0.485506,0.235745,0.218843,0.242204,0.012131,0.348169,0.207004,0.129532,0.19131,0.152881,0.251558,0.150053,0.089668,0.107993,-0.670278,-0.205086,-0.15017,-0.148684,-0.164919,-0.216248,-0.291183,-0.580546,-0.566013,0.09379,-0.090429,0.011553,-0.189103,-0.19393,-0.257384,-0.236221,-0.089544,-0.355434,-0.310105,-0.254709,-0.238174,-0.209838,-0.20769,-0.159302,-0.227012,-0.202204,-0.219837,-0.195338,-0.204286,-0.217913,-0.261736,0.025275,-0.069309,-0.072508,-0.117152,-0.097849,-0.185822,-0.175192,0.134778,0.140225,-0.108027,-0.162895,0.047798,0.278472,0.326686,0.137432,0.073508,0.397482,0.192876,0.346136,0.261608,0.257721,0.298305,0.385298,0.24791,0.282728,0.232463,0.19617,0.116771,0.021117,0.045603,0.018686,-0.634793,-0.176906,-0.160576,0.276164
02/14/2016 00:00:00,-0.166757,-0.156072,0.270719,0.049968,0.038407,-0.059064,0.098896,-0.778352,-0.596745,-0.124472,-0.568344,0.47155,0.072896,0.274262,-0.112373,-0.077845,-0.006045,0.34814,0.228096,0.401777,0.426435,0.373773,0.151092,0.481683,0.235722,0.219283,0.239682,0.018026,0.344245,0.205208,0.127479,0.190208,0.150127,0.248917,0.15111,0.090981,0.10779,-0.658299,-0.198375,-0.154315,-0.154734,-0.167783,-0.217665,-0.291414,-0.576374,-0.56201,0.079712,-0.091133,0.007625,-0.189633,-0.197859,-0.264701,-0.23777,-0.090216,-0.353333,-0.309309,-0.255917,-0.238766,-0.20963,-0.207322,-0.159826,-0.22738,-0.202785,-0.221457,-0.196821,-0.205333,-0.217242,-0.260662,0.024775,-0.071389,-0.072689,-0.116426,-0.098054,-0.186231,-0.17438,0.131142,0.1373,-0.109974,-0.159782,0.046527,0.275874,0.326597,0.140474,0.072497,0.395649,0.19521,0.345977,0.262486,0.256459,0.300288,0.384455,0.248186,0.280839,0.225228,0.196843,0.113406,0.020598,0.043815,0.021973,-0.636455,-0.166757,-0.156072,0.270719
02/15/2016 00:00:00,-0.156592,-0.151634,0.265181,0.047299,0.034337,-0.061477,0.094087,-0.772542,-0.587808,-0.123317,-0.568092,0.4537,0.061372,0.262742,-0.113555,-0.07604,0.000069,0.352501,0.235646,0.407857,0.43313,0.37374,0.15232,0.477854,0.235698,0.21972,0.237157,0.023923,0.340308,0.203406,0.125421,0.189105,0.147372,0.246277,0.152168,0.092295,0.107588,-0.646313,-0.191654,-0.158607,-0.160873,-0.170672,-0.2191,-0.291656,-0.572214,-0.55808,0.065467,-0.09183,0.003687,-0.190159,-0.201798,-0.272024,-0.239319,-0.090887,-0.351232,-0.308513,-0.257125,-0.239358,-0.209423,-0.206953,-0.160349,-0.227748,-0.203365,-0.223077,-0.198305,-0.20638,-0.216571,-0.259588,0.024275,-0.073469,-0.07287,-0.1157,-0.098259,-0.186642,-0.17357,0.127501,0.134373,-0.11192,-0.156669,0.045254,0.273277,0.326508,0.143515,0.071486,0.393815,0.197543,0.345816,0.263363,0.255194,0.302269,0.383606,0.248454,0.278932,0.217968,0.197516,0.110033,0.020074,0.04202,0.025251,-0.638155,-0.156592,-0.151634,0.265181
